site,date,year,rep,bench,horiz_m,lower_limit,upper_limit,sqrt(lower),sqt(upper),ln(lower)+1,ln(upper)+1,bottom,lower_elev_m,upper_elev_m,sqrt(lower_elev),sqrt(upper_elev),patch1_upper,patch1_lower,patch2_upper,patch2_lower,patch3_upper,patch3_lower,patch4_upper,patch4_lower,patch5_upper,patch5_lower,patch6_upper,patch6_lower,patch7_upper,patch7_lower,patch8_upper,patch8_lower,patch9_upper,patch9_lower,patch10_upper,patch10_lower,gap1_upper,gap1_lower,gap2_upper,gap2_lower,gap3_upper,gap3_lower,gap4_upper,gap4_lower,gap5_upper,gap5_lower,cliff_tidal_height_top (cm),cliff_tidal_height_bottom (cm),notes,lowest_mussel,sqrt_lowest_mussel,ln_lowest_mussel,highest_mussel,n_patches,n_gaps
Terrace,3/18/2016,2016,9.25,2,3.25,-140,0,11.83215957,0,4.94875989,0,-240,-0.03,1.37,-0.173205081,1.170469991,,,,,,,,,,,,,,,,,,,,,-15,-50,,,,,,,,,,,,-140,-11.83215957,-4.941642423,0,0,1
Terrace,3/18/2016,2016,9.5,2,3.5,-95,0,9.746794345,0,4.564348191,0,-240,0.42,1.37,0.64807407,1.170469991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95,-9.746794345,-4.553876892,0,0,0
Terrace,3/18/2016,2016,9.75,2,3.75,-85,0,9.219544457,0,4.454347296,0,-220,0.52,1.37,0.721110255,1.170469991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-9.219544457,-4.442651256,0,0,0
Terrace,3/18/2016,2016,10,2,4,-85,0,9.219544457,0,4.454347296,0,-230,0.44,1.29,0.663324958,1.135781669,,,,,,,,,,,,,,,,,,,,,-35,-50,,,,,,,,,,,,-85,-9.219544457,-4.442651256,0,0,1
Terrace,3/18/2016,2016,10.25,2,4.25,-80,0,8.94427191,0,4.394449155,0,-240,0.49,1.29,0.7,1.135781669,,,,,,,,,,,,,,,,,,,,,-30,-38,,,,,,,,,,,,-80,-8.94427191,-4.382026635,0,0,1
Terrace,3/18/2016,2016,10.5,2,4.5,-90,0,9.486832981,0,4.510859507,0,-240,0.28,1.18,0.529150262,1.086278049,,,,,,,,,,,,,,,,,,,,,-36,-54,,,,,,,,,,,,-90,-9.486832981,-4.49980967,0,0,1
Terrace,3/18/2016,2016,10.75,2,4.75,-90,0,9.486832981,0,4.510859507,0,-250,0.28,1.18,0.529150262,1.086278049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,-9.486832981,-4.49980967,0,0,0
Terrace,3/18/2016,2016,11,2,5,-95,0,9.746794345,0,4.564348191,0,-240,0.28,1.23,0.529150262,1.109053651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95,-9.746794345,-4.553876892,0,0,0
Terrace,3/18/2016,2016,11.25,2,5.25,-90,0,9.486832981,0,4.510859507,0,-240,0.33,1.23,0.574456265,1.109053651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,-9.486832981,-4.49980967,0,0,0
Terrace,3/18/2016,2016,11.5,2,5.5,-90,0,9.486832981,0,4.510859507,0,-240,0.27,1.17,0.519615242,1.081665383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,-9.486832981,-4.49980967,0,0,0
Terrace,3/18/2016,2016,11.75,2,5.75,-55,0,7.416198487,0,4.025351691,0,-240,0.62,1.17,0.787400787,1.081665383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,-7.416198487,-4.007333185,0,0,0
Terrace,3/18/2016,2016,12,2,6,-67,0,8.185352772,0,4.219507705,0,-240,0.46,1.13,0.678232998,1.063014581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-8.185352772,-4.204692619,0,0,0
Waddell,3/25/2014,2014,0,1,0,-48,0,6.92820323,0,3.891820298,0,-115,0.5392,0.76,0.73430239,0.871779789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,-16,,-48,-6.92820323,-3.871201011,0,0,0
Waddell,3/25/2014,2014,0.25,1,0.25,-85,0,9.219544457,0,4.454347296,0,-130,0.264666667,0.82,0.514457643,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,-85,-9.219544457,-4.442651256,0,0,0
Waddell,3/25/2014,2014,0.5,1,0.5,-95,0,9.746794345,0,4.564348191,0,-130,0.23,0.8,0.479583152,0.894427191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,-95,-9.746794345,-4.553876892,0,0,0
Waddell,3/25/2014,2014,0.75,1,0.75,-60,0,7.745966692,0,4.110873864,0,-120,0.457142857,0.92,0.676123404,0.959166305,-80,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,-90,-9.486832981,-4.49980967,0,1,0
Waddell,3/25/2014,2014,1,1,1,-42,0,6.480740698,0,3.761200116,0,-115,0.6884,0.95,0.829698741,0.974679434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,-14,,-42,-6.480740698,-3.737669618,0,0,0
Waddell,3/25/2014,2014,1.25,1,1.25,-60,0,7.745966692,0,4.110873864,0,-120,0.54,0.88,0.734846923,0.938083152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,-60,-7.745966692,-4.094344562,0,0,0
Waddell,3/25/2014,2014,1.5,1,1.5,-50,0,7.071067812,0,3.931825633,0,-100,0.474117647,0.73,0.688562014,0.854400375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,-50,-7.071067812,-3.912023005,0,0,0
Waddell,3/25/2014,2014,1.75,1,1.75,-60,0,7.745966692,0,4.110873864,0,-95,0.51,0.81,0.714142843,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,-60,-7.745966692,-4.094344562,0,0,0
Waddell,3/25/2014,2014,2,1,2,-60,0,7.745966692,0,4.110873864,0,-90,0.524418605,0.8,0.724167525,0.894427191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,,-60,-7.745966692,-4.094344562,0,0,0
Waddell,3/25/2014,2014,2.25,1,2.25,-70,0,8.366600265,0,4.262679877,0,-100,0.476875,0.84,0.690561366,0.916515139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,-70,-8.366600265,-4.248495242,0,0,0
Waddell,3/25/2014,2014,2.5,1,2.5,-65,0,8.062257748,0,4.189654742,0,-93,0.572222222,0.89,0.756453715,0.943398113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,-65,-8.062257748,-4.17438727,0,0,0
Waddell,3/25/2014,2014,2.75,1,2.75,-78,0,8.831760866,0,4.369447852,0,-103,0.514333333,0.9,0.717170366,0.948683298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,-78,-8.831760866,-4.356708827,0,0,0
Waddell,3/25/2014,2014,3,1,3,-41,0,6.403124237,0,3.737669618,0,-110,0.716388889,0.91,0.846397595,0.953939201,-80,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,6,,-89,-9.433981132,-4.48863637,0,1,0
Waddell,3/25/2014,2014,3.25,1,3.25,-41,0,6.403124237,0,3.737669618,0,-126,0.947351351,1.2,0.973319758,1.095445115,-79,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,-82,-9.055385138,-4.406719247,0,1,0
Waddell,3/25/2014,2014,3.5,1,3.5,-40,0,6.32455532,0,3.713572067,0,-125,1.016666667,1.29,1.008298897,1.135781669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,-40,-6.32455532,-3.688879454,0,0,0
Waddell,3/25/2014,2014,3.75,1,3.75,-45,0,6.708203932,0,3.828641396,0,-150,0.908125,1.24,0.952955928,1.113552873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,-45,-6.708203932,-3.80666249,0,0,0
Waddell,3/25/2014,2014,4,1,4,-23,0,4.795831523,0,3.17805383,0,-112,0.904,1.12,0.950789146,1.058300524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4,,-23,-4.795831523,-3.135494216,0,0,0
Waddell,3/25/2014,2014,4.25,1,4.25,-19,0,4.358898944,0,2.995732274,0,-110,0.87,1.06,0.932737905,1.029563014,-22,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,-37,-6.08276253,-3.610917913,0,1,0
Waddell,3/25/2014,2014,4.5,1,4.5,-16,0,4,0,2.833213344,0,-112,0.937272727,1.09,0.968128466,1.044030651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,-16,-4,-2.772588722,0,0,0
Waddell,3/25/2014,2014,4.75,1,4.75,-19,0,4.358898944,0,2.995732274,0,-177,0.972647059,1.09,0.986228705,1.044030651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,-19,-4.358898944,-2.944438979,0,0,0
Waddell,3/25/2014,2014,5,1,5,,,,,,,-164,,,,,-32,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,-22,1 mussel in transect,-32,-5.656854249,-3.465735903,-31,1,0
Waddell,3/25/2014,2014,5.25,1,5.25,-24,0,4.898979486,0,3.218875825,0,-169,0.811096774,1,0.900609113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,-24,-4.898979486,-3.17805383,0,0,0
Waddell,3/25/2014,2014,5.5,1,5.5,-32,0,5.656854249,0,3.496507561,0,-129,0.79184,1.14,0.889853921,1.067707825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,-32,-5.656854249,-3.465735903,0,0,0
Waddell,3/25/2014,2014,5.75,1,5.75,-58,0,7.615773106,0,4.077537444,0,-171,0.454086957,1.14,0.673859745,1.067707825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,-58,-7.615773106,-4.060443011,0,0,0
Waddell,3/25/2014,2014,6,1,6,-46,0,6.782329983,0,3.850147602,0,-127,0.513375,0.89,0.716501919,0.943398113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,-42,,-46,-6.782329983,-3.828641396,0,0,0
Waddell,3/25/2014,2014,6.25,1,6.25,-23,0,4.795831523,0,3.17805383,0,-40,0.87,1.1,0.932737905,1.048808848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,-23,-4.795831523,-3.135494216,0,0,0
Waddell,3/25/2014,2014,6.5,1,6.5,-26,0,5.099019514,0,3.295836866,0,-141,0.84,1.1,0.916515139,1.048808848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,-26,-5.099019514,-3.258096538,0,0,0
Waddell,3/25/2014,2014,6.75,1,6.75,-37,0,6.08276253,0,3.63758616,0,-147,0.73,1.1,0.854400375,1.048808848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,-37,-6.08276253,-3.610917913,0,0,0
Waddell,3/25/2014,2014,7,1,7,,,,,,,-134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,-42,no mussels,0,0,#NUM!,0,0,0
Waddell,3/25/2014,2014,7.25,1,7.25,-53,0,7.280109889,0,3.988984047,0,-62,0.25,0.78,0.5,0.883176087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,-53,-7.280109889,-3.970291914,0,0,0
Waddell,3/25/2014,2014,7.5,1,7.5,-22,0,4.69041576,0,3.135494216,0,-64,1.02,1.24,1.009950494,1.113552873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,-22,-4.69041576,-3.091042453,0,0,0
Waddell,3/25/2014,2014,7.75,1,7.75,-25,0,5,0,3.258096538,0,-84,0.58,0.83,0.761577311,0.911043358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,-25,-5,-3.218875825,0,0,0
Waddell,3/25/2014,2014,8,1,8,-53,0,7.280109889,0,3.988984047,0,-99,0.388333333,0.83,0.62316397,0.911043358,-65,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,8,,-70,-8.366600265,-4.248495242,0,1,0
Waddell,3/25/2014,2014,8.25,1,8.25,-38,0,6.164414003,0,3.663561646,0,-146,0.917857143,1.23,0.958048612,1.109053651,-52,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,-54,-7.348469228,-3.988984047,0,1,0
Waddell,3/25/2014,2014,8.5,1,8.5,-35,0,5.916079783,0,3.583518938,0,-170,0.9425,1.23,0.970824392,1.109053651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,-35,-5.916079783,-3.555348061,0,0,0
Waddell,3/25/2014,2014,8.75,1,8.75,-24,0,4.898979486,0,3.218875825,0,-170,1.032857143,1.23,1.016295795,1.109053651,-85,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,-90,-9.486832981,-4.49980967,0,1,0
Waddell,3/25/2014,2014,9,1,9,-30,0,5.477225575,0,3.433987204,0,-160,0.59,0.89,0.768114575,0.943398113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,-30,-5.477225575,-3.401197382,0,0,0
Waddell,3/25/2014,2014,9.25,1,9.25,-50,0,7.071067812,0,3.931825633,0,-165,0.41,0.91,0.640312424,0.953939201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,no mussels,-50,-7.071067812,-3.912023005,0,0,0
Waddell,3/25/2014,2014,9.5,1,9.5,,,,,,,-170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,no mussels,0,0,#NUM!,0,0,0
Waddell,3/25/2014,2014,9.75,1,9.75,,,,,,,-170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,no mussels,0,0,#NUM!,0,0,0
Waddell,3/25/2014,2014,10,1,10,,,,,,,-170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,no mussels,0,0,#NUM!,0,0,0
Waddell,4/10/2015,2015,0,1,0,-53,0,7.280109889,0,3.988984047,0,-200,0.5162,0.76,0.718470598,0.871779789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bolt, horizontal -100 to -155",-53,-7.280109889,-3.970291914,0,0,0
Waddell,4/10/2015,2015,0.25,1,0.25,-79,0,8.888194417,0,4.382026635,0,-150,0.303866667,0.82,0.551241024,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -42 to -60,-79,-8.888194417,-4.369447852,0,0,0
Waddell,4/10/2015,2015,0.5,1,0.5,-80,0,8.94427191,0,4.394449155,0,-160,0.32,0.8,0.565685425,0.894427191,-82,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"horizontal -51 to -70, -115 to -140",-87,-9.327379053,-4.465908119,0,1,0
Waddell,4/10/2015,2015,0.75,1,0.75,-80,0,8.94427191,0,4.394449155,0,-140,0.302857143,0.92,0.55032458,0.959166305,,,,,,,,,,,,,,,,,,,,,-50,-68,,,,,,,,,,,horizontal -60 to -74,-80,-8.94427191,-4.382026635,0,0,1
Waddell,4/10/2015,2015,1,1,1,-50,0,7.071067812,0,3.931825633,0,-175,0.638571429,0.95,0.799106644,0.974679434,-50,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bolt, horizontal -62 to -80, -108 to -130",-61,-7.810249676,-4.110873864,0,1,0
Waddell,4/10/2015,2015,1.25,1,1.25,-50,0,7.071067812,0,3.931825633,0,-180,0.596666667,0.88,0.772442015,0.938083152,-70,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -66 to -81,-81,-9,-4.394449155,0,1,0
Waddell,4/10/2015,2015,1.5,1,1.5,-42,0,6.480740698,0,3.761200116,0,-170,0.515058824,0.73,0.717675988,0.854400375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -61 to -74,-42,-6.480740698,-3.737669618,0,0,0
Waddell,4/10/2015,2015,1.75,1,1.75,-60,0,7.745966692,0,4.110873864,0,-190,0.51,0.81,0.714142843,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"horizontal -90 to -125, -160 to -190",-60,-7.745966692,-4.094344562,0,0,0
Waddell,4/10/2015,2015,2,1,2,-63,0,7.937253933,0,4.158883083,0,-172,0.510639535,0.8,0.714590467,0.894427191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"horizontal -90 to -125, -160 to -190",-63,-7.937253933,-4.143134726,0,0,0
Waddell,4/10/2015,2015,2.25,1,2.25,-68,0,8.246211251,0,4.234106505,0,-160,0.48725,0.84,0.698032951,0.916515139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -90 to -120,-68,-8.246211251,-4.219507705,0,0,0
Waddell,4/10/2015,2015,2.5,1,2.5,-76,0,8.717797887,0,4.343805422,0,-180,0.518444444,0.89,0.720030864,0.943398113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -100 to -130,-76,-8.717797887,-4.33073334,0,0,0
Waddell,4/10/2015,2015,2.75,1,2.75,-75,0,8.660254038,0,4.33073334,0,-180,0.529166667,0.9,0.727438428,0.948683298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"horizontal -98 to -120, -50 to -60",-75,-8.660254038,-4.317488114,0,0,0
Waddell,4/10/2015,2015,3,1,3,-62,0,7.874007874,0,4.143134726,0,-180,0.617222222,0.91,0.785634917,0.953939201,-80,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"horizontal -60 to -85, -115 to -135",-92,-9.591663047,-4.521788577,0,1,0
Waddell,4/10/2015,2015,3.25,1,3.25,-41,0,6.403124237,0,3.737669618,0,-185,0.947351351,1.2,0.973319758,1.095445115,-59,-61,-71,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -58 to -85,-84,-9.16515139,-4.430816799,0,2,0
Waddell,4/10/2015,2015,3.5,1,3.5,-30,0,5.477225575,0,3.433987204,0,-180,1.085,1.29,1.041633333,1.135781669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -58 to -85,-30,-5.477225575,-3.401197382,0,0,0
Waddell,4/10/2015,2015,3.75,1,3.75,-28,0,5.291502622,0,3.36729583,0,-160,1.0335,1.24,1.01661202,1.113552873,-33,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -72 to -93,-50,-7.071067812,-3.912023005,0,1,0
Waddell,4/10/2015,2015,4,1,4,-32,0,5.656854249,0,3.496507561,0,-115,0.819478261,1.12,0.905250386,1.058300524,-33,-36,-38,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,-6.403124237,-3.713572067,0,2,0
Waddell,4/10/2015,2015,4.25,1,4.25,-41,0,6.403124237,0,3.737669618,0,-100,0.65,1.06,0.806225775,1.029563014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,-6.403124237,-3.713572067,0,0,0
Waddell,4/10/2015,2015,4.5,1,4.5,-21,0,4.582575695,0,3.091042453,0,-110,0.889545455,1.09,0.943157174,1.044030651,-33,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bolt, horizontal -60 to -75",-34,-5.830951895,-3.526360525,0,1,0
Waddell,4/10/2015,2015,4.75,1,4.75,-17,0,4.123105626,0,2.890371758,0,-170,0.985,1.09,0.992471662,1.044030651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -60 to -75,-17,-4.123105626,-2.833213344,0,0,0
Waddell,4/10/2015,2015,5,1,5,-46,0,6.782329983,0,3.850147602,0,-164,0.657804878,1,0.811051711,1,-95,-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -65 to -95,-150,-12.24744871,-5.010635294,0,1,0
Waddell,4/10/2015,2015,5.25,1,5.25,-35,0,5.916079783,0,3.583518938,0,-155,0.724516129,1,0.851185132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -65 to -95,-35,-5.916079783,-3.555348061,0,0,0
Waddell,4/10/2015,2015,5.5,1,5.5,-60,0,7.745966692,0,4.110873864,0,-125,0.4872,1.14,0.697997135,1.067707825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-7.745966692,-4.094344562,0,0,0
Waddell,4/10/2015,2015,5.75,1,5.75,-32,0,5.656854249,0,3.496507561,0,-115,0.761565217,1.14,0.872677041,1.067707825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32,-5.656854249,-3.465735903,0,0,0
Waddell,4/10/2015,2015,6,1,6,-46,0,6.782329983,0,3.850147602,0,-160,0.513375,0.89,0.716501919,0.943398113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,-6.782329983,-3.828641396,0,0,0
Waddell,4/10/2015,2015,6.25,1,6.25,-27,0,5.196152423,0,3.33220451,0,-130,0.83,1.1,0.911043358,1.048808848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27,-5.196152423,-3.295836866,0,0,0
Waddell,4/10/2015,2015,6.5,1,6.5,-28,0,5.291502622,0,3.36729583,0,-123,0.82,1.1,0.905538514,1.048808848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28,-5.291502622,-3.33220451,0,0,0
Waddell,4/10/2015,2015,6.75,1,6.75,-52,0,7.211102551,0,3.970291914,0,-120,0.58,1.1,0.761577311,1.048808848,-52,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,-7.416198487,-4.007333185,0,1,0
Waddell,4/10/2015,2015,7,1,7,-16,-8,4,2.828427125,2.833213344,2.197224577,-125,0.6264,0.7032,0.791454357,0.838570212,-35,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bolt,-36,-6,-3.583518938,-8,1,0
Waddell,4/10/2015,2015,7.25,1,7.25,,,,,,,-110,,,,,-1,-14,-25,-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"crevice, all patch, no mussel bed",-42,-6.480740698,-3.737669618,-1,2,0
Waddell,4/10/2015,2015,7.5,1,7.5,-35,0,5.916079783,0,3.583518938,0,-65,0.89,1.24,0.943398113,1.113552873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crevice,-35,-5.916079783,-3.555348061,0,0,0
Waddell,4/10/2015,2015,7.75,1,7.75,-37,0,6.08276253,0,3.63758616,0,-75,0.46,0.83,0.678232998,0.911043358,-51,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crevice,-65,-8.062257748,-4.17438727,0,1,0
Waddell,4/10/2015,2015,8,1,8,-45,0,6.708203932,0,3.828641396,0,-90,0.455,0.83,0.674536878,0.911043358,-45,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,-8.544003745,-4.290459441,0,1,0
Waddell,4/10/2015,2015,8.25,1,8.25,-45,0,6.708203932,0,3.828641396,0,-140,0.860357143,1.23,0.927554388,1.109053651,-45,-56,-65,-69,-92,-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107,-10.34408043,-4.672828834,0,3,0
Waddell,4/10/2015,2015,8.5,1,8.5,-7,0,2.645751311,0,2.079441542,0,-140,1.1725,1.23,1.082820391,1.109053651,-71,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bolt,-97,-9.848857802,-4.574710979,0,1,0
Waddell,4/10/2015,2015,8.75,1,8.75,-44,0,6.633249581,0,3.80666249,0,-140,0.868571429,1.23,0.931971796,1.109053651,-72,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113,-10.63014581,-4.727387819,0,1,0
Waddell,4/10/2015,2015,9,1,9,-35,0,5.916079783,0,3.583518938,0,-140,0.54,0.89,0.734846923,0.943398113,-50,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,-7.416198487,-4.007333185,0,1,0
Waddell,4/10/2015,2015,9.25,1,9.25,-30,0,5.477225575,0,3.433987204,0,-140,0.61,0.91,0.781024968,0.953939201,-41,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-8.185352772,-4.204692619,0,1,0
Waddell,4/10/2015,2015,9.5,1,9.5,-30,0,5.477225575,0,3.433987204,0,-140,0.94,1.24,0.969535971,1.113552873,-45,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,-7.615773106,-4.060443011,0,1,0
Waddell,4/10/2015,2015,9.75,1,9.75,-35,-5,5.916079783,2.236067977,3.583518938,1.791759469,-140,0.94,1.24,0.969535971,1.113552873,-53,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,-7.348469228,-3.988984047,-5,1,0
Waddell,4/10/2015,2015,10,1,10,,,,,,,-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no mussels,0,0,#NUM!,0,0,0
Waddell,4/5/2016,2016,0,1,0,-32,0,5.656854249,0,3.496507561,0,-180,0.6128,0.76,0.782815432,0.871779789,-47,-49,-54,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -90 to -141,-56,-7.483314774,-4.025351691,0,2,0
Waddell,4/5/2016,2016,0.25,1,0.25,-25,0,5,0,3.258096538,0,-80,0.656666667,0.82,0.810349719,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25,-5,-3.218875825,0,0,0
Waddell,4/5/2016,2016,0.5,1,0.5,-68,0,8.246211251,0,4.234106505,0,-110,0.392,0.8,0.626099034,0.894427191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -54 to -62,-68,-8.246211251,-4.219507705,0,0,0
Waddell,4/5/2016,2016,0.75,1,0.75,-75,0,8.660254038,0,4.33073334,0,-150,0.341428571,0.92,0.584318895,0.959166305,-45,-51,,,,,,,,,,,,,,,,,,,-41,-66,,,,,,,,,,,,-75,-8.660254038,-4.317488114,0,1,1
Waddell,4/5/2016,2016,1,1,1,-65,0,8.062257748,0,4.189654742,0,-140,0.545142857,0.95,0.738337902,0.974679434,,,,,,,,,,,,,,,,,,,,,-41,-46,,,,,,,,,,,"horizontal -65 to -79, -110 to -130",-65,-8.062257748,-4.17438727,0,0,1
Waddell,4/5/2016,2016,1.25,1,1.25,-55,0,7.416198487,0,4.025351691,0,-185,0.568333333,0.88,0.753878859,0.938083152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"horizontal -70 to -86, -120 to -138",-55,-7.416198487,-4.007333185,0,0,0
Waddell,4/5/2016,2016,1.5,1,1.5,-54,0,7.348469228,0,4.007333185,0,-190,0.453647059,0.73,0.673533265,0.854400375,-60,-62,-71,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"horizontal -63 to -80, -110 to -140",-72,-8.485281374,-4.276666119,0,2,0
Waddell,4/5/2016,2016,1.75,1,1.75,-62,0,7.874007874,0,4.143134726,0,-180,0.5,0.81,0.707106781,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -95 to -128,-62,-7.874007874,-4.127134385,0,0,0
Waddell,4/5/2016,2016,2,1,2,-62,0,7.874007874,0,4.143134726,0,-170,0.515232558,0.8,0.717797017,0.894427191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -94 to -129,-62,-7.874007874,-4.127134385,0,0,0
Waddell,4/5/2016,2016,2.25,1,2.25,-66,0,8.124038405,0,4.204692619,0,-190,0.497625,0.84,0.705425404,0.916515139,-70,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -94 to -124,-72,-8.485281374,-4.276666119,0,1,0
Waddell,4/5/2016,2016,2.5,1,2.5,-68,0,8.246211251,0,4.234106505,0,-190,0.557555556,0.89,0.746696428,0.943398113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -103 to -119,-68,-8.246211251,-4.219507705,0,0,0
