site,date,year,rep,elevation (m),bench,transect,meter,lowerlim_zone,girth (mm),depth (mm),sqrt(girth),sqrt(depth),ln(girth),ln(depth),monolayer,myt_type,myt_present,zone,notes,year_zone,refuge_size (over 35mm)
Hopkins,4/24/2017,2017,0,0.316,1,0,0.93,,20,30,4.472135955,5.477225575,2.995732274,3.401197382,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,0,0.292,1,0,0.96,,17,36,4.123105626,6,2.833213344,3.583518938,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,0,0.268,1,0,0.99,,24,33,4.898979486,5.744562647,3.17805383,3.496507561,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,0,0.22,1,0,1.05,,8,19,2.828427125,4.358898944,2.079441542,2.944438979,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,0,0.196,1,0,1.08,,21,27,4.582575695,5.196152423,3.044522438,3.295836866,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,0,0.172,1,0,1.11,,20,16,4.472135955,4,2.995732274,2.772588722,1,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,0,0.004,1,0,1.32,,15,19,3.872983346,4.358898944,2.708050201,2.944438979,1,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,0,-0.036,1,0,1.37,,16,13,4,3.605551275,2.772588722,2.564949357,1,patch,1,z3,,2017_z3,0
Hopkins,4/24/2017,2017,1,0.56,1,1,0,,22,13,4.69041576,3.605551275,3.091042453,2.564949357,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,1,0.528846154,1,1,0.05,,22,15,4.69041576,3.872983346,3.091042453,2.708050201,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,1,0.497692308,1,1,0.1,,22,23,4.69041576,4.795831523,3.091042453,3.135494216,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,1,0.466538462,1,1,0.15,,14,27,3.741657387,5.196152423,2.63905733,3.295836866,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,1,0.447846154,1,1,0.18,,24,16,4.898979486,4,3.17805383,2.772588722,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,1,0.429153846,1,1,0.21,,27,17,5.196152423,4.123105626,3.295836866,2.833213344,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,1,0.410461538,1,1,0.24,,25,2,5,1.414213562,3.218875825,0.693147181,1,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,1,0.391769231,1,1,0.27,,25,29,5,5.385164807,3.218875825,3.36729583,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,1,0.373076923,1,1,0.3,,24,11,4.898979486,3.31662479,3.17805383,2.397895273,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,1,0.354384615,1,1,0.33,,26,6,5.099019514,2.449489743,3.258096538,1.791759469,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,1,0.335692308,1,1,0.36,,24,5,4.898979486,2.236067977,3.17805383,1.609437912,1,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,1,0.317,1,1,0.39,,21,13,4.582575695,3.605551275,3.044522438,2.564949357,1,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.44,1,2,0,,30,54,5.477225575,7.348469228,3.401197382,3.988984047,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,2,0.409666667,1,2,0.05,,14,51,3.741657387,7.141428429,2.63905733,3.931825633,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,2,0.379333333,1,2,0.1,,23,48,4.795831523,6.92820323,3.135494216,3.871201011,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,2,0.349,1,2,0.15,,20,40,4.472135955,6.32455532,2.995732274,3.688879454,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,2,0.318666667,1,2,0.2,,27,52,5.196152423,7.211102551,3.295836866,3.951243719,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,2,0.288333333,1,2,0.25,,26,43,5.099019514,6.557438524,3.258096538,3.761200116,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.258,1,2,0.3,,23,52,4.795831523,7.211102551,3.135494216,3.951243719,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.2216,1,2,0.36,,20,50,4.472135955,7.071067812,2.995732274,3.912023005,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.2034,1,2,0.39,,25,50,5,7.071067812,3.218875825,3.912023005,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.1852,1,2,0.42,,15,37,3.872983346,6.08276253,2.708050201,3.610917913,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.167,1,2,0.45,,20,38,4.472135955,6.164414003,2.995732274,3.63758616,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.1488,1,2,0.48,,21,43,4.582575695,6.557438524,3.044522438,3.761200116,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.1306,1,2,0.51,,18,65,4.242640687,8.062257748,2.890371758,4.17438727,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.1124,1,2,0.54,,17,69,4.123105626,8.306623863,2.833213344,4.234106505,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.0942,1,2,0.57,,14,64,3.741657387,8,2.63905733,4.158883083,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,0.076,1,2,0.6,,26,60,5.099019514,7.745966692,3.258096538,4.094344562,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,2,-0.075666667,1,2,0.85,,15,19,3.872983346,4.358898944,2.708050201,2.944438979,1,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,3,0.282,1,3,0.3,,12,3,3.464101615,1.732050808,2.48490665,1.098612289,1,patch,1,bed,rip out of bed,2017_bed,0
Hopkins,4/24/2017,2017,3,0.255666667,1,3,0.35,,12,3,3.464101615,1.732050808,2.48490665,1.098612289,1,patch,1,bed,all patches; no bed,2017_bed,0
Hopkins,4/24/2017,2017,3,0.176666667,1,3,0.5,,21,2,4.582575695,1.414213562,3.044522438,0.693147181,1,patch,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,3,0.150333333,1,3,0.55,,21,12,4.582575695,3.464101615,3.044522438,2.48490665,1,patch,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,3,0.124,1,3,0.6,,15,22,3.872983346,4.69041576,2.708050201,3.091042453,0,patch,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,3,0.097666667,1,3,0.65,,12,12,3.464101615,3.464101615,2.48490665,2.48490665,1,patch,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,4,0.99,1,4,0,,20,24,4.472135955,4.898979486,2.995732274,3.17805383,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.94,1,4,0.05,,14,22,3.741657387,4.69041576,2.63905733,3.091042453,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.89,1,4,0.1,,16,18,4,4.242640687,2.772588722,2.890371758,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.84,1,4,0.15,,12,21,3.464101615,4.582575695,2.48490665,3.044522438,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.79,1,4,0.2,,15,26,3.872983346,5.099019514,2.708050201,3.258096538,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.74,1,4,0.25,,17,29,4.123105626,5.385164807,2.833213344,3.36729583,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.69,1,4,0.3,,13,30,3.605551275,5.477225575,2.564949357,3.401197382,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.64,1,4,0.35,,22,22,4.69041576,4.69041576,3.091042453,3.091042453,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.59,1,4,0.4,,17,26,4.123105626,5.099019514,2.833213344,3.258096538,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.54,1,4,0.45,,24,41,4.898979486,6.403124237,3.17805383,3.713572067,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.49,1,4,0.5,,20,31,4.472135955,5.567764363,2.995732274,3.433987204,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.44,1,4,0.55,,16,21,4,4.582575695,2.772588722,3.044522438,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.41,1,4,0.58,,23,35,4.795831523,5.916079783,3.135494216,3.555348061,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.38,1,4,0.61,,30,48,5.477225575,6.92820323,3.401197382,3.871201011,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.35,1,4,0.64,,19,73,4.358898944,8.544003745,2.944438979,4.290459441,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.32,1,4,0.67,,20,41,4.472135955,6.403124237,2.995732274,3.713572067,0,bed,1,bed,,2017_bed,0
Hopkins,4/24/2017,2017,4,0.29,1,4,0.7,,27,23,5.196152423,4.795831523,3.295836866,3.135494216,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,4,0.26,1,4,0.73,,25,31,5,5.567764363,3.218875825,3.433987204,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,4,0.23,1,4,0.76,,18,3,4.242640687,1.732050808,2.890371758,1.098612289,1,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,4,0.2,1,4,0.79,,14,15,3.741657387,3.872983346,2.63905733,2.708050201,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,4,0.17,1,4,0.82,,17,10,4.123105626,3.16227766,2.833213344,2.302585093,0,bed,1,expansion,,2017_expansion,0
Hopkins,4/24/2017,2017,4,0.14,1,4,0.85,,17,32,4.123105626,5.656854249,2.833213344,3.465735903,0,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,4,0.11,1,4,0.88,,15,2,3.872983346,1.414213562,2.708050201,0.693147181,1,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,4,0.08,1,4,0.91,,15,12,3.872983346,3.464101615,2.708050201,2.48490665,1,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,4,0.05,1,4,0.94,,22,15,4.69041576,3.872983346,3.091042453,2.708050201,0,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,4,0.02,1,4,0.97,,12,12,3.464101615,3.464101615,2.48490665,2.48490665,0,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,4,-0.01,1,4,1,,19,32,4.358898944,5.656854249,2.944438979,3.465735903,0,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,4,-0.04,1,4,1.03,,14,31,3.741657387,5.567764363,2.63905733,3.433987204,0,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,4,-0.08,1,4,1.07,,19,10,4.358898944,3.16227766,2.944438979,2.302585093,1,patch,1,z2,,2017_z2,0
Hopkins,4/24/2017,2017,4,-0.26,1,4,1.25,,18,12,4.242640687,3.464101615,2.890371758,2.48490665,0,patch,1,z3,,2017_z3,0
Hopkins,4/24/2017,2017,4,-0.31,1,4,1.3,,23,12,4.795831523,3.464101615,3.135494216,2.48490665,0,patch,1,z3,Switched to every 10 cm due to swell,2017_z3,0
Hopkins,4/24/2017,2017,4,-0.36,1,4,1.35,,14,28,3.741657387,5.291502622,2.63905733,3.33220451,0,patch,1,z3,,2017_z3,0
Hopkins,4/24/2017,2017,4,-0.46,1,4,1.45,,16,27,4,5.196152423,2.772588722,3.295836866,0,patch,1,z3,,2017_z3,0
Hopkins,4/24/2017,2017,4,-0.56,1,4,1.55,,24,39,4.898979486,6.244997998,3.17805383,3.663561646,0,patch,1,z3,,2017_z3,0
Hopkins,4/24/2017,2017,4,-0.66,1,4,1.65,,19,23,4.358898944,4.795831523,2.944438979,3.135494216,1,patch,1,z3,,2017_z3,0
Hopkins,4/24/2017,2017,4,-0.76,1,4,1.75,,12,30,3.464101615,5.477225575,2.48490665,3.401197382,1,patch,1,z3,,2017_z3,0
Hopkins,4/24/2017,2017,4,-0.86,1,4,1.85,,16,27,4,5.196152423,2.772588722,3.295836866,1,patch,1,z3,,2017_z3,0
Hopkins,4/24/2017,2017,4,-0.96,1,4,1.95,,20,20,4.472135955,4.472135955,2.995732274,2.995732274,1,patch,1,z3,,2017_z3,0
Hopkins,5/5/2017,2017,5,0.899387755,1,5,0.5,,17,31,4.123105626,5.567764363,2.833213344,3.433987204,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.866326531,1,5,0.55,,15,32,3.872983346,5.656854249,2.708050201,3.465735903,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.833265306,1,5,0.6,,16,40,4,6.32455532,2.772588722,3.688879454,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.800204082,1,5,0.65,,22,42,4.69041576,6.480740698,3.091042453,3.737669618,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.767142857,1,5,0.7,,15,62,3.872983346,7.874007874,2.708050201,4.127134385,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.734081633,1,5,0.75,,17,41,4.123105626,6.403124237,2.833213344,3.713572067,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.701020408,1,5,0.8,,24,32,4.898979486,5.656854249,3.17805383,3.465735903,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.667959184,1,5,0.85,,19,54,4.358898944,7.348469228,2.944438979,3.988984047,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.648122449,1,5,0.88,,13,59,3.605551275,7.681145748,2.564949357,4.077537444,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.628285714,1,5,0.91,,27,60,5.196152423,7.745966692,3.295836866,4.094344562,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,5,0.588612245,1,5,0.97,,10,45,3.16227766,6.708203932,2.302585093,3.80666249,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,5,0.56877551,1,5,1,,25,75,5,8.660254038,3.218875825,4.317488114,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,5,0.548938776,1,5,1.03,,32,67,5.656854249,8.185352772,3.465735903,4.204692619,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,6,0.881578947,1,6,0.2,,12,14,3.464101615,3.741657387,2.48490665,2.63905733,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.844473684,1,6,0.25,,11,19,3.31662479,4.358898944,2.397895273,2.944438979,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.807368421,1,6,0.3,,13,28,3.605551275,5.291502622,2.564949357,3.33220451,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.770263158,1,6,0.35,,11,28,3.31662479,5.291502622,2.397895273,3.33220451,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.733157895,1,6,0.4,,10,24,3.16227766,4.898979486,2.302585093,3.17805383,0,bed,1,bed,LL=45,2017_bed,0
Hopkins,5/5/2017,2017,6,0.696052632,1,6,0.45,,8,35,2.828427125,5.916079783,2.079441542,3.555348061,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.658947368,1,6,0.5,,20,32,4.472135955,5.656854249,2.995732274,3.465735903,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.621842105,1,6,0.55,,19,25,4.358898944,5,2.944438979,3.218875825,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.547631579,1,6,0.65,,17,19,4.123105626,4.358898944,2.833213344,2.944438979,1,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.510526316,1,6,0.7,,11,35,3.31662479,5.916079783,2.397895273,3.555348061,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.488263158,1,6,0.73,,10,25,3.16227766,5,2.302585093,3.218875825,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.466,1,6,0.76,,20,46,4.472135955,6.782329983,2.995732274,3.828641396,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.443736842,1,6,0.79,,24,57,4.898979486,7.549834435,3.17805383,4.043051268,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.421473684,1,6,0.82,,15,57,3.872983346,7.549834435,2.708050201,4.043051268,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.399210526,1,6,0.85,,20,50,4.472135955,7.071067812,2.995732274,3.912023005,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,6,0.376947368,1,6,0.88,,33,47,5.744562647,6.8556546,3.496507561,3.850147602,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,6,0.354684211,1,6,0.91,,24,45,4.898979486,6.708203932,3.17805383,3.80666249,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,6,0.332421053,1,6,0.94,,26,33,5.099019514,5.744562647,3.258096538,3.496507561,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,6,0.310157895,1,6,0.97,,25,31,5,5.567764363,3.218875825,3.433987204,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,7,0.716333333,1,7,0.05,,16,35,4,5.916079783,2.772588722,3.555348061,0,bed,1,bed,LL=46,2017_bed,0
Hopkins,5/5/2017,2017,7,0.672666667,1,7,0.1,,15,38,3.872983346,6.164414003,2.708050201,3.63758616,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.629,1,7,0.15,,17,39,4.123105626,6.244997998,2.833213344,3.663561646,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.585333333,1,7,0.2,,20,114,4.472135955,10.67707825,2.995732274,4.736198448,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.541666667,1,7,0.25,,13,31,3.605551275,5.567764363,2.564949357,3.433987204,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.498,1,7,0.3,,16,68,4,8.246211251,2.772588722,4.219507705,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.454333333,1,7,0.35,,28,65,5.291502622,8.062257748,3.33220451,4.17438727,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.410666667,1,7,0.4,,28,102,5.291502622,10.09950494,3.33220451,4.624972813,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.384466667,1,7,0.43,,20,75,4.472135955,8.660254038,2.995732274,4.317488114,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.358266667,1,7,0.46,,20,72,4.472135955,8.485281374,2.995732274,4.276666119,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,7,0.332066667,1,7,0.49,,15,62,3.872983346,7.874007874,2.708050201,4.127134385,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,7,0.305866667,1,7,0.52,,22,67,4.69041576,8.185352772,3.091042453,4.204692619,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,7,0.279666667,1,7,0.55,,13,52,3.605551275,7.211102551,2.564949357,3.951243719,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,7,0.253466667,1,7,0.58,,13,53,3.605551275,7.280109889,2.564949357,3.970291914,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,7,0.227266667,1,7,0.61,,21,70,4.582575695,8.366600265,3.044522438,4.248495242,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,7,0.201066667,1,7,0.64,,22,55,4.69041576,7.416198487,3.091042453,4.007333185,0,bed,1,expansion,LL=180,2017_expansion,0
Hopkins,5/5/2017,2017,7,0.174866667,1,7,0.67,,2,32,1.414213562,5.656854249,0.693147181,3.465735903,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,8,0.677878788,2,8,0.1,,21,28,4.582575695,5.291502622,3.044522438,3.33220451,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.625757576,2,8,0.2,,18,24,4.242640687,4.898979486,2.890371758,3.17805383,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.573636364,2,8,0.3,,25,37,5,6.08276253,3.218875825,3.610917913,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.521515152,2,8,0.4,,10,22,3.16227766,4.69041576,2.302585093,3.091042453,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.469393939,2,8,0.5,,25,25,5,5,3.218875825,3.218875825,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.453757576,2,8,0.53,,18,12,4.242640687,3.464101615,2.890371758,2.48490665,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.438121212,2,8,0.56,,13,53,3.605551275,7.280109889,2.564949357,3.970291914,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.422484848,2,8,0.59,,16,75,4,8.660254038,2.772588722,4.317488114,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.406848485,2,8,0.62,,21,71,4.582575695,8.426149773,3.044522438,4.262679877,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.391212121,2,8,0.65,,18,61,4.242640687,7.810249676,2.890371758,4.110873864,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.375575758,2,8,0.68,,23,67,4.795831523,8.185352772,3.135494216,4.204692619,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.359939394,2,8,0.71,,14,53,3.741657387,7.280109889,2.63905733,3.970291914,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.339090909,2,8,0.75,,21,30,4.582575695,5.477225575,3.044522438,3.401197382,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,8,0.130606061,2,8,1.15,,25,30,5,5.477225575,3.218875825,3.401197382,1,patch,1,contraction,,2017_contraction,0
Hopkins,5/5/2017,2017,9,0.796666667,2,9,0.1,,13,51,3.605551275,7.141428429,2.564949357,3.931825633,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.743333333,2,9,0.2,,14,34,3.741657387,5.830951895,2.63905733,3.526360525,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.69,2,9,0.3,,14,76,3.741657387,8.717797887,2.63905733,4.33073334,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.636666667,2,9,0.4,,21,51,4.582575695,7.141428429,3.044522438,3.931825633,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.583333333,2,9,0.5,,24,50,4.898979486,7.071067812,3.17805383,3.912023005,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.53,2,9,0.6,,15,54,3.872983346,7.348469228,2.708050201,3.988984047,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.514,2,9,0.63,,14,76,3.741657387,8.717797887,2.63905733,4.33073334,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.498,2,9,0.66,,6,42,2.449489743,6.480740698,1.791759469,3.737669618,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.482,2,9,0.69,,17,85,4.123105626,9.219544457,2.833213344,4.442651256,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.466,2,9,0.72,,18,98,4.242640687,9.899494937,2.890371758,4.584967479,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.45,2,9,0.75,,16,69,4,8.306623863,2.772588722,4.234106505,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,9,0.434,2,9,0.78,,17,75,4.123105626,8.660254038,2.833213344,4.317488114,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,9,0.418,2,9,0.81,,13,62,3.605551275,7.874007874,2.564949357,4.127134385,0,bed,1,expansion,LL=198,2017_expansion,0
Hopkins,5/5/2017,2017,9,0.402,2,9,0.84,,12,51,3.464101615,7.141428429,2.48490665,3.931825633,0,bed,1,expansion,,2017_expansion,0
Hopkins,5/5/2017,2017,10,0.734230769,2,10,0.05,,13,51,3.605551275,7.141428429,2.564949357,3.931825633,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.682692308,2,10,0.15,,18,55,4.242640687,7.416198487,2.890371758,4.007333185,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.631153846,2,10,0.25,,16,63,4,7.937253933,2.772588722,4.143134726,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.579615385,2,10,0.35,,15,40,3.872983346,6.32455532,2.708050201,3.688879454,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.528076923,2,10,0.45,,18,44,4.242640687,6.633249581,2.890371758,3.784189634,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.476538462,2,10,0.55,,21,51,4.582575695,7.141428429,3.044522438,3.931825633,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.461076923,2,10,0.58,,12,28,3.464101615,5.291502622,2.48490665,3.33220451,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.445615385,2,10,0.61,,15,56,3.872983346,7.483314774,2.708050201,4.025351691,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.430153846,2,10,0.64,,21,49,4.582575695,7,3.044522438,3.891820298,0,bed,1,bed,,2017_bed,0
Hopkins,5/5/2017,2017,10,0.419846154,2,10,0.66,,17,70,4.123105626,8.366600265,2.833213344,4.248495242,0,bed,1,bed,,2017_bed,0
Soberanes,5/2/2017,2017,0,1.239,1,0,0.05,,13,25,3.605551275,5,2.564949357,3.218875825,1,bed,1,bed,,2017_bed,0
Soberanes,5/2/2017,2017,0,1.157,1,0,0.15,,15,18,3.872983346,4.242640687,2.708050201,2.890371758,1,bed,1,bed,,2017_bed,0
Soberanes,5/2/2017,2017,0,1.1324,1,0,0.18,,21,8,4.582575695,2.828427125,3.044522438,2.079441542,0,bed,1,bed,,2017_bed,0
Soberanes,5/2/2017,2017,0,1.1078,1,0,0.21,,20,13,4.472135955,3.605551275,2.995732274,2.564949357,0,bed,1,bed,,2017_bed,0
Soberanes,5/2/2017,2017,0,1.0832,1,0,0.24,,19,19,4.358898944,4.358898944,2.944438979,2.944438979,0,bed,1,bed,,2017_bed,0
Soberanes,5/2/2017,2017,0,1.0586,1,0,0.27,,10,18,3.16227766,4.242640687,2.302585093,2.890371758,0,bed,1,bed,,2017_bed,0
Soberanes,5/2/2017,2017,0,1.034,1,0,0.3,,15,19,3.872983346,4.358898944,2.708050201,2.944438979,0,bed,1,bed,,2017_bed,0
